DEB [20190827-16:50:09.556] thr=1   paramiko.transport: starting thread (client mode): 0x6abcecf8
INF [20190827-18:08:24.007] thr=1   paramiko.transport: Authentication (publickey) failed.
DEB [20190827-18:08:24.014] thr=1   paramiko.transport: EOF in transport thread
DEB [20190827-18:11:11.114] thr=1   paramiko.transport: starting thread (client mode): 0xf199ecf8
DEB [20190827-18:11:11.114] thr=1   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.6.0
DEB [20190827-18:11:11.126] thr=1   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_6.6.1
INF [20190827-18:11:11.127] thr=1   paramiko.transport: Connected (version 2.0, client OpenSSH_6.6.1)
DEB [20190827-18:11:11.129] thr=1   paramiko.transport: kex algos:['curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] server encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] client mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20190827-18:11:11.129] thr=1   paramiko.transport: Kex agreed: curve25519-sha256@libssh.org
DEB [20190827-18:11:11.129] thr=1   paramiko.transport: HostKey agreed: ssh-ed25519
DEB [20190827-18:11:11.129] thr=1   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20190827-18:11:11.129] thr=1   paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20190827-18:11:11.129] thr=1   paramiko.transport: Compression agreed: none
DEB [20190827-18:11:11.143] thr=1   paramiko.transport: kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
DEB [20190827-18:11:11.143] thr=1   paramiko.transport: Switch to new keys ...
DEB [20190827-18:11:11.144] thr=2   paramiko.transport: Adding ssh-ed25519 host key for 172.16.0.221: b'd7b66cf485ec05340c8d32459de4180d'
DEB [20190827-18:11:11.144] thr=2   paramiko.transport: Trying SSH key b'0ad6b054f28b766c5a337712a1ec609c'
DEB [20190827-18:11:11.183] thr=1   paramiko.transport: userauth is OK
INF [20190827-18:11:11.198] thr=1   paramiko.transport: Authentication (publickey) failed.
DEB [20190827-18:11:11.205] thr=1   paramiko.transport: EOF in transport thread
DEB [20190827-18:24:26.331] thr=1   paramiko.transport: starting thread (client mode): 0x8585ed30
DEB [20190827-18:24:26.350] thr=1   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.6.0
DEB [20190827-18:24:26.350] thr=1   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_6.6.1
INF [20190827-18:24:26.350] thr=1   paramiko.transport: Connected (version 2.0, client OpenSSH_6.6.1)
DEB [20190827-18:24:26.353] thr=1   paramiko.transport: kex algos:['curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] server encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] client mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20190827-18:24:26.353] thr=1   paramiko.transport: Kex agreed: curve25519-sha256@libssh.org
DEB [20190827-18:24:26.353] thr=1   paramiko.transport: HostKey agreed: ssh-ed25519
DEB [20190827-18:24:26.353] thr=1   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20190827-18:24:26.354] thr=1   paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20190827-18:24:26.354] thr=1   paramiko.transport: Compression agreed: none
DEB [20190827-18:24:26.369] thr=1   paramiko.transport: kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
DEB [20190827-18:24:26.369] thr=1   paramiko.transport: Switch to new keys ...
DEB [20190827-18:24:26.370] thr=2   paramiko.transport: Adding ssh-ed25519 host key for 172.16.0.221: b'd7b66cf485ec05340c8d32459de4180d'
DEB [20190827-18:24:26.371] thr=2   paramiko.transport: Trying SSH key b'448a9688bdd5609357d7f577e562f0d6'
DEB [20190827-18:24:26.409] thr=1   paramiko.transport: userauth is OK
INF [20190827-18:24:26.427] thr=1   paramiko.transport: Authentication (publickey) failed.
DEB [20190827-18:24:26.433] thr=1   paramiko.transport: EOF in transport thread
DEB [20190827-18:27:17.781] thr=1   paramiko.transport: starting thread (client mode): 0x93d7ddd8
DEB [20190827-18:27:17.781] thr=1   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.6.0
DEB [20190827-18:27:17.782] thr=1   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_6.6.1
INF [20190827-18:27:17.782] thr=1   paramiko.transport: Connected (version 2.0, client OpenSSH_6.6.1)
DEB [20190827-18:27:17.813] thr=1   paramiko.transport: kex algos:['curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] server encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] client mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20190827-18:27:17.813] thr=1   paramiko.transport: Kex agreed: curve25519-sha256@libssh.org
DEB [20190827-18:27:17.813] thr=1   paramiko.transport: HostKey agreed: ssh-ed25519
DEB [20190827-18:27:17.813] thr=1   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20190827-18:27:17.814] thr=1   paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20190827-18:27:17.814] thr=1   paramiko.transport: Compression agreed: none
DEB [20190827-18:27:17.863] thr=1   paramiko.transport: kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
DEB [20190827-18:27:17.864] thr=1   paramiko.transport: Switch to new keys ...
DEB [20190827-18:27:17.876] thr=2   paramiko.transport: Adding ssh-ed25519 host key for 172.16.0.221: b'd7b66cf485ec05340c8d32459de4180d'
DEB [20190827-18:27:17.877] thr=2   paramiko.transport: Trying SSH key b'448a9688bdd5609357d7f577e562f0d6'
DEB [20190827-18:27:17.904] thr=1   paramiko.transport: userauth is OK
INF [20190827-18:27:17.927] thr=1   paramiko.transport: Authentication (publickey) failed.
DEB [20190827-18:27:17.944] thr=1   paramiko.transport: EOF in transport thread
DEB [20190827-19:07:58.155] thr=1   paramiko.transport: starting thread (client mode): 0x3b12ecc0
DEB [20190827-19:07:58.155] thr=1   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.6.0
DEB [20190827-19:07:58.168] thr=1   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_6.6.1
INF [20190827-19:07:58.169] thr=1   paramiko.transport: Connected (version 2.0, client OpenSSH_6.6.1)
DEB [20190827-19:07:58.171] thr=1   paramiko.transport: kex algos:['curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] server encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] client mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20190827-19:07:58.171] thr=1   paramiko.transport: Kex agreed: curve25519-sha256@libssh.org
DEB [20190827-19:07:58.171] thr=1   paramiko.transport: HostKey agreed: ssh-ed25519
DEB [20190827-19:07:58.171] thr=1   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20190827-19:07:58.172] thr=1   paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20190827-19:07:58.172] thr=1   paramiko.transport: Compression agreed: none
DEB [20190827-19:07:58.185] thr=1   paramiko.transport: kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
DEB [20190827-19:07:58.186] thr=1   paramiko.transport: Switch to new keys ...
DEB [20190827-19:07:58.186] thr=2   paramiko.transport: Adding ssh-ed25519 host key for 172.16.0.221: b'd7b66cf485ec05340c8d32459de4180d'
DEB [20190827-19:07:58.187] thr=2   paramiko.transport: Trying SSH key b'deb602658e80a868943dec6800bd37d7'
DEB [20190827-19:07:58.226] thr=1   paramiko.transport: userauth is OK
INF [20190827-19:07:58.243] thr=1   paramiko.transport: Authentication (publickey) failed.
DEB [20190827-19:07:58.304] thr=1   paramiko.transport: EOF in transport thread
DEB [20190827-19:12:31.263] thr=1   paramiko.transport: starting thread (client mode): 0xe99efb38
DEB [20190827-19:12:31.263] thr=1   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.6.0
DEB [20190827-19:12:31.277] thr=1   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_6.6.1
INF [20190827-19:12:31.277] thr=1   paramiko.transport: Connected (version 2.0, client OpenSSH_6.6.1)
DEB [20190827-19:12:31.279] thr=1   paramiko.transport: kex algos:['curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] server encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] client mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20190827-19:12:31.279] thr=1   paramiko.transport: Kex agreed: curve25519-sha256@libssh.org
DEB [20190827-19:12:31.279] thr=1   paramiko.transport: HostKey agreed: ssh-ed25519
DEB [20190827-19:12:31.279] thr=1   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20190827-19:12:31.280] thr=1   paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20190827-19:12:31.280] thr=1   paramiko.transport: Compression agreed: none
DEB [20190827-19:12:31.292] thr=1   paramiko.transport: kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
DEB [20190827-19:12:31.293] thr=1   paramiko.transport: Switch to new keys ...
DEB [20190827-19:12:31.293] thr=2   paramiko.transport: Adding ssh-ed25519 host key for 172.16.0.221: b'd7b66cf485ec05340c8d32459de4180d'
DEB [20190827-19:12:31.293] thr=2   paramiko.transport: Trying SSH key b'deb602658e80a868943dec6800bd37d7'
DEB [20190827-19:12:31.333] thr=1   paramiko.transport: userauth is OK
INF [20190827-19:12:31.347] thr=1   paramiko.transport: Authentication (publickey) failed.
DEB [20190827-19:12:31.351] thr=1   paramiko.transport: EOF in transport thread
DEB [20190827-19:30:18.312] thr=1   paramiko.transport: starting thread (client mode): 0x4e7b8c50
DEB [20190827-19:30:18.313] thr=1   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.6.0
DEB [20190827-19:30:18.324] thr=1   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_6.6.1
INF [20190827-19:30:18.324] thr=1   paramiko.transport: Connected (version 2.0, client OpenSSH_6.6.1)
DEB [20190827-19:30:18.328] thr=1   paramiko.transport: kex algos:['curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] server encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] client mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20190827-19:30:18.328] thr=1   paramiko.transport: Kex agreed: curve25519-sha256@libssh.org
DEB [20190827-19:30:18.328] thr=1   paramiko.transport: HostKey agreed: ssh-ed25519
DEB [20190827-19:30:18.328] thr=1   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20190827-19:30:18.329] thr=1   paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20190827-19:30:18.329] thr=1   paramiko.transport: Compression agreed: none
DEB [20190827-19:30:18.379] thr=1   paramiko.transport: kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
DEB [20190827-19:30:18.380] thr=1   paramiko.transport: Switch to new keys ...
DEB [20190827-19:30:18.380] thr=2   paramiko.transport: Adding ssh-ed25519 host key for 172.16.0.221: b'd7b66cf485ec05340c8d32459de4180d'
DEB [20190827-19:30:18.381] thr=2   paramiko.transport: Trying SSH key b'deb602658e80a868943dec6800bd37d7'
DEB [20190827-19:30:18.419] thr=1   paramiko.transport: userauth is OK
INF [20190827-19:30:18.434] thr=1   paramiko.transport: Authentication (publickey) failed.
DEB [20190827-19:30:18.453] thr=1   paramiko.transport: EOF in transport thread
DEB [20190828-10:14:47.486] thr=1   paramiko.transport: starting thread (client mode): 0x318ded68
DEB [20190828-10:14:47.486] thr=1   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.6.0
DEB [20190828-10:14:47.498] thr=1   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_6.6.1
INF [20190828-10:14:47.498] thr=1   paramiko.transport: Connected (version 2.0, client OpenSSH_6.6.1)
DEB [20190828-10:14:47.500] thr=1   paramiko.transport: kex algos:['curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] server encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] client mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20190828-10:14:47.500] thr=1   paramiko.transport: Kex agreed: curve25519-sha256@libssh.org
DEB [20190828-10:14:47.500] thr=1   paramiko.transport: HostKey agreed: ssh-ed25519
DEB [20190828-10:14:47.500] thr=1   paramiko.transport: Cipher agreed: aes128-ctr
